smiles,wxid,subset,reagent_id
N#Cc1ccc(CS(=O)(=O)Cl)cc1,HU0161,HU,HU0161_HU
N#CCS(=O)(=O)Cl,HU0414,HU,HU0414_HU
O=[N+]([O-])c1ccc(S(=O)(=O)Cl)cc1C(F)(F)F,HU0447,HU,HU0447_HU
CN(C)c1ccc(/N=N/c2ccc(S(=O)(=O)Cl)cc2)cc1,HU0433,HU,HU0433_HU
O=S(=O)(Cl)c1ccc2nc(O)oc2c1,HU0222,HU,HU0222_HU
Cn1cc(S(=O)(=O)Cl)cn1,HU0144,HU,HU0144_HU
O=[N+]([O-])c1ccc2c(S(=O)(=O)Cl)c[nH]c2c1,HU0807,HU,HU0807_HU
O=S(=O)(Cl)c1ccc2oc(O)nc2c1,HU3391,HU,HU3391_HU
O=S(=O)(Cl)c1ccc(Br)cc1C(F)(F)F,HU0247,HU,HU0247_HU
O=S(=O)(Cl)c1cc(C(F)(F)F)ccc1Cl,HU0183,HU,HU0183_HU
Cc1cc(S(=O)(=O)Cl)c(C)cc1Cl,HU0047,HU,HU0047_HU
O=S(=O)(Cl)c1ccc(Cl)cc1F,HU0117,HU,HU0117_HU
O=S(=O)(Cl)c1cc(Br)cc2c1OCC2,HU0851,HU,HU0851_HU
Cn1ccc(S(=O)(=O)Cl)n1,HU0153,HU,HU0153_HU
O=C(O)c1ccc(S(=O)(=O)Cl)c(F)c1,HU2175,HU,HU2175_HU
Cc1cc(F)ccc1S(=O)(=O)Cl,HU0115,HU,HU0115_HU
O=C(N1CCc2ccc(S(=O)(=O)Cl)cc2C1)C(F)(F)F,HU0324,HU,HU0324_HU
O=S(=O)(Cl)Cc1ccc(Br)cc1,HU0657,HU,HU0657_HU
COC(=O)c1sc(Cl)cc1S(=O)(=O)Cl,HU0268,HU,HU0268_HU
CCCCCCCCCCS(=O)(=O)Cl,HU0549,HU,HU0549_HU
COC(=O)c1cccc(Cl)c1S(=O)(=O)Cl,HU2906,HU,HU2906_HU
Cc1ccc(C#N)cc1S(=O)(=O)Cl,HU1188,HU,HU1188_HU
CCOC(=O)c1ccncc1S(=O)(=O)Cl,HU0457,HU,HU0457_HU
CCOc1ccc(S(=O)(=O)Cl)cc1C(=O)O,HU0410,HU,HU0410_HU
O=S(=O)(Cl)c1ccc(Cl)c2nonc12,HU0269,HU,HU0269_HU
O=S(=O)(Cl)c1cccc2c(Cl)nccc12,HU0438,HU,HU0438_HU
C=CCC1(S(=O)(=O)Cl)CC1,HU0381,HU,HU0381_HU
O=S(=O)(Cl)Cc1cccc(Cl)c1,HU0242,HU,HU0242_HU
CC(C)(C)OC(=O)N1CCC(S(=O)(=O)Cl)CC1,HU0292,HU,HU0292_HU
O=S(=O)(Cl)c1ccc2c(c1)CCC2,HU0147,HU,HU0147_HU
O=S(=O)(Cl)Cc1ccc(Cl)cc1,HU0094,HU,HU0094_HU
CC(=O)N1CCc2cc(S(=O)(=O)Cl)ccc21,HU0239,HU,HU0239_HU
O=S(=O)(Cl)c1cc(Br)ccc1OC(F)(F)F,HU3392,HU,HU3392_HU
COc1ccc(Cl)cc1S(=O)(=O)Cl,HU0068,HU,HU0068_HU
O=S(=O)(Cl)c1cccc(Cl)n1,HU0505,HU,HU0505_HU
O=S(=O)(Cl)CC1CC1,HU0351,HU,HU0351_HU
O=S(=O)(Cl)c1c(Cl)cc(Br)cc1Cl,HU0318,HU,HU0318_HU
O=S(=O)(Cl)c1cnc(Cl)nc1,HU0280,HU,HU0280_HU
Cc1ccc(S(=O)(=O)Cl)cc1C(=O)O,HU0275,HU,HU0275_HU
COC(=O)CCc1ccc(S(=O)(=O)Cl)cc1,HU0101,HU,HU0101_HU
O=S(=O)(Cl)c1cc(F)c(Br)c(F)c1,HU0352,HU,HU0352_HU
COC(=O)c1ccc(S(=O)(=O)Cl)n1C,HU0606,HU,HU0606_HU
O=S(=O)(Cl)CC1CCC1,HU0422,HU,HU0422_HU
CS(=O)(=O)c1cccc(S(=O)(=O)Cl)c1,HU0220,HU,HU0220_HU
O=S(=O)(Cl)c1csc2ccccc12,HU0302,HU,HU0302_HU
COc1ccc(S(=O)(=O)Cl)cc1F,HU0228,HU,HU0228_HU
Cc1cc(-c2ccc(S(=O)(=O)Cl)s2)on1,HU3393,HU,HU3393_HU
O=S(=O)(Cl)Cc1ccc(C(F)(F)F)cc1,HU0248,HU,HU0248_HU
COC(=O)c1ccc(S(=O)(=O)Cl)cc1,HU0179,HU,HU0179_HU
Cc1ccc(S(=O)(=O)Cl)c(F)c1,HU0469,HU,HU0469_HU
O=S(=O)(Cl)c1ccc(Br)cn1,HU0466,HU,HU0466_HU
Cc1oncc1S(=O)(=O)Cl,HU0316,HU,HU0316_HU
O=S(=O)(Cl)/C=C/c1ccccc1,HU0026,HU,HU0026_HU
O=S(=O)(Cl)c1cccc(Br)c1F,HU0742,HU,HU0742_HU
O=S(=O)(Cl)c1ccc(C2CCCCC2)cc1,HU0261,HU,HU0261_HU
O=[N+]([O-])c1ccc(S(=O)(=O)Cl)cc1Cl,HU0338,HU,HU0338_HU
O=[N+]([O-])c1ccc(Cl)c(S(=O)(=O)Cl)c1,HU0323,HU,HU0323_HU
O=S(=O)(Cl)c1ccc(OCc2ccccc2)cc1,HU0305,HU,HU0305_HU
CCn1cc(S(=O)(=O)Cl)cn1,HU0145,HU,HU0145_HU
Cc1cc(Cl)ncc1S(=O)(=O)Cl,HU0406,HU,HU0406_HU
C=CCS(=O)(=O)Cl,HU0152,HU,HU0152_HU
O=C(O)c1cc(Cl)c(O)c(S(=O)(=O)Cl)c1,HU2032,HU,HU2032_HU
CC(=O)c1ccc(S(=O)(=O)Cl)cc1,HU0089,HU,HU0089_HU
O=C(O)c1cc(S(=O)(=O)Cl)c(Cl)cc1F,HU0429,HU,HU0429_HU
O=S(=O)(Cl)c1ccc2nc(O)[nH]c2c1,HU3394,HU,HU3394_HU
COc1cc(S(=O)(=O)Cl)ccc1Br,HU1653,HU,HU1653_HU
O=[N+]([O-])c1cc(S(=O)(=O)Cl)ccc1F,HU0455,HU,HU0455_HU
COc1cccc(OC)c1S(=O)(=O)Cl,HU1930,HU,HU1930_HU
O=S(=O)(Cl)CCBr,HU0461,HU,HU0461_HU
O=C1CCC(S(=O)(=O)Cl)CC1,HU0442,HU,HU0442_HU
O=S(=O)(Cl)CCCCCl,HU0456,HU,HU0456_HU
O=S(=O)(Cl)c1cc(Cl)c(Br)cc1F,HU0476,HU,HU0476_HU
COC(=O)c1cc(C)ccc1S(=O)(=O)Cl,HU1196,HU,HU1196_HU
O=S(=O)(Cl)c1cc(Br)ccc1Cl,HU0363,HU,HU0363_HU
CC(C)(C)OC(=O)Nc1ccc(S(=O)(=O)Cl)cc1,HU0471,HU,HU0471_HU
COC(=O)c1cccc(C)c1S(=O)(=O)Cl,HU0480,HU,HU0480_HU
CC(C)c1cccc(S(=O)(=O)Cl)c1,HU0449,HU,HU0449_HU
O=S(=O)(Cl)c1cccc2cnccc12,HU3395,HU,HU3395_HU
Cc1nc(Cl)ccc1S(=O)(=O)Cl,HU0960,HU,HU0960_HU
O=S(=O)(Cl)Cc1ccc(F)cc1,HU0095,HU,HU0095_HU
O=S(=O)(Cl)CCCN1CCOCC1,HU3396,HU,HU3396_HU
Cc1c(F)cccc1S(=O)(=O)Cl,HU0293,HU,HU0293_HU
Cc1nn(C)c(C)c1S(=O)(=O)Cl,HU0169,HU,HU0169_HU
Cc1ccc(S(=O)(=O)Cl)cn1,HU0506,HU,HU0506_HU
O=S(=O)(Cl)c1cccc2nccnc12,HU0445,HU,HU0445_HU
O=S(=O)(Cl)c1cc(Cl)cc(C(F)(F)F)c1,HU0532,HU,HU0532_HU
COc1ccc(C(=O)O)cc1S(=O)(=O)Cl,HU0789,HU,HU0789_HU
COc1ncccc1S(=O)(=O)Cl,HU0441,HU,HU0441_HU
O=S(=O)(Cl)CCc1ccccc1,HU0137,HU,HU0137_HU
O=S(=O)(Cl)c1ccc(Br)c2ccccc12,HU3397,HU,HU3397_HU
COc1ccc(S(=O)(=O)Cl)cn1,HU0458,HU,HU0458_HU
O=S(=O)(Cl)c1cc(F)cc(Br)c1,HU0426,HU,HU0426_HU
CCCCCCCCS(=O)(=O)Cl,HU0331,HU,HU0331_HU
COC(=O)c1cc([N+](=O)[O-])ccc1S(=O)(=O)Cl,HU2704,HU,HU2704_HU
O=[N+]([O-])c1ccc(S(=O)(=O)Cl)c(F)c1,HU0418,HU,HU0418_HU
Cc1ccc(Br)cc1S(=O)(=O)Cl,HU0667,HU,HU0667_HU
Cc1cc(S(=O)(=O)Cl)c(F)cc1Cl,HU0685,HU,HU0685_HU
N#Cc1ccc(S(=O)(=O)Cl)c(Cl)c1,HU0083,HU,HU0083_HU
COc1ccc(S(=O)(=O)Cl)c([N+](=O)[O-])c1,HU0291,HU,HU0291_HU
Clc1ncccn1,LP0002,LP,LP0002_LP
Cc1ccnc(Cl)n1,LP0007,LP,LP0007_LP
Fc1cnc(Cl)nc1,LP0017,LP,LP0017_LP
Clc1ccnc2ccnn12,LP0018,LP,LP0018_LP
Cc1cnc(Cl)nc1,LP0025,LP,LP0025_LP
Clc1nccc(N2CCCC2)n1,LP0027,LP,LP0027_LP
FC(F)(F)c1cc(Cl)ncn1,LP0052,LP,LP0052_LP
Cc1cncnc1Cl,LP0053,LP,LP0053_LP
Clc1ncnc2[nH]ccc12,LP0055,LP,LP0055_LP
Clc1ncc2ccccc2n1,LP0064,LP,LP0064_LP
Cc1c[nH]c2ncnc(Cl)c12,LP0065,LP,LP0065_LP
COc1cc(Cl)ncn1,LP0072,LP,LP0072_LP
Clc1nccc(-c2ccccc2)n1,LP0080,LP,LP0080_LP
Cc1nc(Cl)c2sccc2n1,LP0092,LP,LP0092_LP
CSc1nc(C)cc(Cl)n1,LP0095,LP,LP0095_LP
Clc1ncnc2sccc12,LP0097,LP,LP0097_LP
N#Cc1c[nH]c2ncnc(Cl)c12,LP0102,LP,LP0102_LP
CC(C)c1cc2c(Cl)ncnc2s1,LP0106,LP,LP0106_LP
Cc1cc(Cl)ncn1,LP0109,LP,LP0109_LP
COc1cnc(Cl)nc1C,LP0111,LP,LP0111_LP
Cc1csc2ncnc(Cl)c12,LP0115,LP,LP0115_LP
CN(C)c1cc(Cl)ncn1,LP0121,LP,LP0121_LP
Clc1ncc2sccc2n1,LP0123,LP,LP0123_LP
Cc1cc(C)nc(Cl)n1,LP0127,LP,LP0127_LP
O=C1Cc2c(Cl)ncnc2N1,LP0135,LP,LP0135_LP
CCOC(=O)c1cnc(SC)nc1Cl,LP0158,LP,LP0158_LP
COc1nc(Cl)nc(OC)n1,LP0174,LP,LP0174_LP
Clc1ncnc2ccsc12,LP0180,LP,LP0180_LP
Clc1ncnc2cc[nH]c12,LP0194,LP,LP0194_LP
COc1cnc(Cl)nc1,LP0195,LP,LP0195_LP
CCOC(=O)c1cnc(Cl)nc1,LP0196,LP,LP0196_LP
CSc1nccc(Cl)n1,LP0197,LP,LP0197_LP
CCc1cnc(Cl)nc1,LP0202,LP,LP0202_LP
Clc1ncc2[nH]ccc2n1,LP0228,LP,LP0228_LP
COc1ccnc(Cl)n1,LP0232,LP,LP0232_LP
CCOC(=O)c1cnc(C(F)(F)F)nc1Cl,LP0233,LP,LP0233_LP
Clc1ncnc2ccccc12,LP0257,LP,LP0257_LP
Cc1cc(Cl)nc(C)n1,LP0261,LP,LP0261_LP
CCOc1cc(C)nc(Cl)n1,LP0272,LP,LP0272_LP
FC(F)(F)c1nc(Cl)c2ccccc2n1,LP0288,LP,LP0288_LP
COc1cnc(SC)nc1Cl,LP0302,LP,LP0302_LP
CSc1nc(Cl)cc(C(F)(F)F)n1,LP0304,LP,LP0304_LP
Cc1nc(Cl)cc(N2CCOCC2)n1,LP0317,LP,LP0317_LP
N#Cc1ccnc(Cl)n1,LP0319,LP,LP0319_LP
Cn1cnc2c(Cl)ncnc21,LP0352,LP,LP0352_LP
Cc1ccc(S(=O)(=O)n2ccc3c(Cl)ncnc32)cc1,LP0357,LP,LP0357_LP
Fc1ccc2cnc(Cl)nc2c1,LP0362,LP,LP0362_LP
Clc1ncnc2c1CCC2,LP0368,LP,LP0368_LP
Fc1ccc2c(Cl)ncnc2c1,LP0376,LP,LP0376_LP
Fc1ccc2ncnc(Cl)c2c1,LP0380,LP,LP0380_LP
O=C1Cc2cnc(Cl)nc2N1,LP0408,LP,LP0408_LP
Clc1ncnc2cccnc12,LP0411,LP,LP0411_LP
Clc1ncnc2occc12,LP0417,LP,LP0417_LP
Clc1ncnc2c1CN(Cc1ccccc1)CC2,LP0430,LP,LP0430_LP
Fc1cncnc1Cl,LP0435,LP,LP0435_LP
CSc1cc(Cl)ncn1,LP0441,LP,LP0441_LP
Clc1ccnc(-c2ccccc2)n1,LP0442,LP,LP0442_LP
COC(=O)c1ccc2nc(Cl)ncc2c1,LP0444,LP,LP0444_LP
Cn1ccc2c(Cl)ncnc21,LP0456,LP,LP0456_LP
Clc1nc(N2CCOCC2)c2sccc2n1,LP0461,LP,LP0461_LP
Clc1ncc(OCc2ccccc2)cn1,LP0462,LP,LP0462_LP
FC(F)(F)c1ccc2c(Cl)ncnc2c1,LP0465,LP,LP0465_LP
Clc1ncnc2cnccc12,LP0471,LP,LP0471_LP
Clc1ncnc2c1ncn2C1CCCCO1,LP0475,LP,LP0475_LP
Clc1cc(N2CCOCC2)nc(N2CCOCC2)n1,LP0480,LP,LP0480_LP
COCCOc1cc2ncnc(Cl)c2cc1OCCOC,LP0487,LP,LP0487_LP
FC(F)(F)c1cnc(Cl)nc1,LP0497,LP,LP0497_LP
Clc1cc(Oc2ccccc2)ncn1,LP0503,LP,LP0503_LP
COc1cc2c(Cl)ncnc2cc1OCc1ccccc1,LP0505,LP,LP0505_LP
COc1cc2ncnc(Cl)c2cc1OC,LP0508,LP,LP0508_LP
Cc1nc(Cl)cc(C(F)(F)F)n1,LP0513,LP,LP0513_LP
Cn1cnc2ncnc(Cl)c21,LP0517,LP,LP0517_LP
CCc1ncnc(Cl)c1F,LP0523,LP,LP0523_LP
COc1cccc2c(Cl)ncnc12,LP0545,LP,LP0545_LP
COc1nccc(Cl)n1,LP0547,LP,LP0547_LP
Cc1nccc(Cl)n1,LP0556,LP,LP0556_LP
Clc1ncnc2c1oc1ccccc12,LP0572,LP,LP0572_LP
COc1cc(OC)nc(Cl)n1,LP0574,LP,LP0574_LP
Cc1nc(Cl)c2ccccc2n1,LP0578,LP,LP0578_LP
COc1ccc2ncnc(Cl)c2c1,LP0579,LP,LP0579_LP
Cc1ncc(F)c(Cl)n1,LP0581,LP,LP0581_LP
COC(=O)c1ccnc(Cl)n1,LP0582,LP,LP0582_LP
COc1nc(Cl)ncc1C#N,LP0598,LP,LP0598_LP
Clc1ncc2ccsc2n1,LP0600,LP,LP0600_LP
COc1nc(Cl)ncc1F,LP0607,LP,LP0607_LP
Cc1cccc2c(Cl)ncnc12,LP0618,LP,LP0618_LP
COC(=O)c1cc(C)nc(Cl)n1,LP0619,LP,LP0619_LP
Cc1ccc2ncnc(Cl)c2c1,LP0622,LP,LP0622_LP
COc1cc(Cl)nc(OC)n1,LP0625,LP,LP0625_LP
Clc1nccc(N2CCOCC2)n1,LP0626,LP,LP0626_LP
CCCc1cnc(Cl)nc1,LP0632,LP,LP0632_LP
Clc1nccc(Oc2ccccc2)n1,LP0635,LP,LP0635_LP
Cc1csc2c(Cl)ncnc12,LP0636,LP,LP0636_LP
CC(C)(C)c1cc2ncnc(Cl)c2s1,LP0643,LP,LP0643_LP
COc1cncnc1Cl,LP0652,LP,LP0652_LP
CC(C)Oc1cc(Cl)ncn1,LP0654,LP,LP0654_LP
FC(F)c1nc2ccccc2n1-c1nc(Cl)nc(N2CCOCC2)n1,LP0671,LP,LP0671_LP
Clc1cc(-c2ccccc2)nc(-c2ccccc2)n1,LP0686,LP,LP0686_LP
Clc1nc(-c2ccccc2)cc(-c2ccccc2)n1,LP0709,LP,LP0709_LP
CCOC(=O)c1nnc(SC)nc1Cl,LP0718,LP,LP0718_LP
Clc1nc(Cl)c2c(n1)COC2,LP0724,LP,LP0724_LP
O=S(=O)(c1ccccc1)n1ccc2c(Cl)ncnc21,LP0751,LP,LP0751_LP
CSc1cc(Cl)nc(C)n1,LP0756,LP,LP0756_LP
Cn1ccc2nc(Cl)nc(Cl)c21,LP0758,LP,LP0758_LP
CCOc1cnc(Cl)nc1,LP0762,LP,LP0762_LP
CCOC(=O)c1cc(Cl)ncn1,LP0764,LP,LP0764_LP
Cn1ccc2cnc(Cl)nc21,LP0770,LP,LP0770_LP
Cc1cc2c(Cl)ncnc2[nH]1,LP0780,LP,LP0780_LP
COc1ccc2cnc(Cl)nc2c1,LP0786,LP,LP0786_LP
CSc1ncc(C)c(Cl)n1,LP0801,LP,LP0801_LP
CSc1ncc(C#N)c(Cl)n1,LP0804,LP,LP0804_LP
CS(=O)(=O)c1nccc(Cl)n1,LP0806,LP,LP0806_LP
Cc1cc(C(F)(F)F)nc(Cl)n1,LP0807,LP,LP0807_LP
Cc1ncc(C#N)c(Cl)n1,LP0826,LP,LP0826_LP
FC(F)(F)c1ccc2ncnc(Cl)c2c1,LP0847,LP,LP0847_LP
CC(C)(C)c1cc2c(Cl)ncnc2s1,LP0858,LP,LP0858_LP
CCOc1ccnc(Cl)n1,LP0863,LP,LP0863_LP
COCc1cc(Cl)ncn1,LP0867,LP,LP0867_LP
Cc1ccc(-c2csc3ncnc(Cl)c23)cc1,LP0904,LP,LP0904_LP
Clc1ncnc2c1CCCC2,LP0945,LP,LP0945_LP
Fc1cccc2c(Cl)ncnc12,LP0953,LP,LP0953_LP
Cc1nc(Cl)nc2ccccc12,LP0957,LP,LP0957_LP
CS(=O)(=O)c1ccnc(Cl)n1,LP0959,LP,LP0959_LP
CC(C)(C)c1nccc(Cl)n1,LP0969,LP,LP0969_LP
COc1cc(C)nc(Cl)n1,LP0992,LP,LP0992_LP
Cc1nc(Cl)ncc1F,LP0995,LP,LP0995_LP
COc1ncc(F)c(Cl)n1,LP1000,LP,LP1000_LP
CCOC(=O)c1cnc(Cl)nc1C,LP1004,LP,LP1004_LP
COc1ncnc(Cl)c1C,LP1011,LP,LP1011_LP
Clc1nc(-c2ccccc2)nc(-c2ccccc2)n1,LP1012,LP,LP1012_LP
Cc1ccc2c(Cl)ncnc2c1,LP1016,LP,LP1016_LP
Clc1nc(-c2ccccc2)c2ccccc2n1,LP1037,LP,LP1037_LP
COc1cc(Cl)nc(C)n1,LP1039,LP,LP1039_LP
CCOc1ncc(F)c(Cl)n1,LP1047,LP,LP1047_LP
Clc1nccc(-c2c[nH]c3ccccc23)n1,LP1052,LP,LP1052_LP
N#Cc1cc(Cl)ncn1,LP1065,LP,LP1065_LP
Clc1ncc2c(n1)CCC2,LP1099,LP,LP1099_LP
CSc1nc(Cl)ncc1F,LP1152,LP,LP1152_LP
CSc1cc(C)nc(Cl)n1,LP1160,LP,LP1160_LP
COc1ccc2c(Cl)ncnc2c1,LP1163,LP,LP1163_LP
Cn1cc(-c2ccnc(Cl)n2)c2ccccc21,LP1195,LP,LP1195_LP
Clc1ncc(-c2ccccc2)cn1,LP1239,LP,LP1239_LP
COc1cc(Cl)nc(S(C)(=O)=O)n1,LP1248,LP,LP1248_LP
N#Cc1cncnc1Cl,LP1249,LP,LP1249_LP
Cc1cc(C#N)nc(Cl)n1,LP1250,LP,LP1250_LP
Clc1ncc(C2CC2)cn1,LP1273,LP,LP1273_LP
Clc1nccc(-c2cccnc2)n1,LP1305,LP,LP1305_LP
CCOc1nc(Cl)ncc1OC,LP1405,LP,LP1405_LP
Fc1cccc2ncnc(Cl)c12,LP1408,LP,LP1408_LP
Clc1ncc2c(Cl)cccc2n1,LP1410,LP,LP1410_LP
CSc1nc(Cl)c2ccccc2n1,LP1414,LP,LP1414_LP
Clc1ncnc2c1ccn2Cc1ccccc1,LP1426,LP,LP1426_LP
Cc1cc(-c2ccccc2)nc(Cl)n1,LP1443,LP,LP1443_LP
Cn1ccc2nc(Cl)ncc21,LP1483,LP,LP1483_LP
COc1ccc2nc(C)nc(Cl)c2c1,LP1531,LP,LP1531_LP
CSc1cnc(Cl)nc1,LP1533,LP,LP1533_LP
Clc1ccnc(C2CC2)n1,LP1558,LP,LP1558_LP
Clc1ccnc(N2CCOCC2)n1,LP1676,LP,LP1676_LP
Cc1nc(Cl)c2oc3ccccc3c2n1,LP1680,LP,LP1680_LP
Clc1nccc(N2CCCCC2)n1,LP1694,LP,LP1694_LP
CC(C)c1ccnc(Cl)n1,LP1771,LP,LP1771_LP
Clc1ccnc(N2CCCC2)n1,LP1776,LP,LP1776_LP
Cc1cnc(S(C)(=O)=O)nc1Cl,LP1975,LP,LP1975_LP
Cc1nc(Cl)c2c(n1)CCC2,LP1986,LP,LP1986_LP
FC(F)c1ccnc(Cl)n1,LP2062,LP,LP2062_LP
COc1ccc2ncnc(Cl)c2n1,LP2084,LP,LP2084_LP
CC(C)n1ccc2c(Cl)ncnc21,LP2104,LP,LP2104_LP
Clc1ccnc(N2CCCCC2)n1,LP2263,LP,LP2263_LP
Clc1cc(-c2ccccc2)ncn1,LP2266,LP,LP2266_LP
Cc1cnc(Cl)nc1C,LP2969,LP,LP2969_LP
Clc1ncc2cccc(Br)c2n1,LQ1447,LP,LQ1447_LP
CSc1nc(Cl)ncc1Br,LQ1477,LP,LQ1477_LP
Clc1ncc(Br)cn1,LQ1546,LP,LQ1546_LP
CSc1ncc(Br)c(Cl)n1,LQ2090,LP,LQ2090_LP
Clc1ncnc2ccc(Br)cc12,LQ2091,LP,LQ2091_LP
Clc1ncncc1Br,LQ2111,LP,LQ2111_LP
Cc1nc(Cl)c2cc(Br)ccc2n1,LQ2120,LP,LQ2120_LP
Clc1ncc2ccc(Br)cc2n1,LQ2121,LP,LQ2121_LP
Clc1ncnc2ncc(Br)cc12,LQ2122,LP,LQ2122_LP
Clc1ncnc2c(Br)cccc12,LQ2165,LP,LQ2165_LP
Clc1ncc2cc(Br)ccc2n1,LQ2208,LP,LQ2208_LP
Cc1nc(Cl)ncc1Br,LQ2229,LP,LQ2229_LP
COc1nc(Cl)ncc1Br,LQ2251,LP,LQ2251_LP
Cc1ncnc(Cl)c1Br,LQ2336,LP,LQ2336_LP
Clc1ncc(Br)c(OCc2ccccc2)n1,LQ2388,LP,LQ2388_LP
Clc1ncnc2cc(Br)ccc12,LQ2479,LP,LQ2479_LP
Clc1ncc(Br)c(N2CCOCC2)n1,LQ2591,LP,LQ2591_LP
Fc1cc(Br)c2nc(Cl)ncc2c1,LQ2617,LP,LQ2617_LP
Clc1ncc2c(Br)cccc2n1,LQ2850,LP,LQ2850_LP
CSc1nc(C)c(Br)c(Cl)n1,LQ2874,LP,LQ2874_LP
FC(F)(F)c1nc(Cl)ncc1Br,LQ2983,LP,LQ2983_LP
Clc1nccc(Br)n1,LQ3192,LP,LQ3192_LP
Cc1ncc(Br)c(Cl)n1,LQ3479,LP,LQ3479_LP
CC(C)Oc1nc(Cl)ncc1Br,LQ4397,LP,LQ4397_LP
Clc1ccnc(Br)n1,LQ4646,LP,LQ4646_LP
Cc1nc(Cl)nc2ccc(Br)cc12,LQ7040,LP,LQ7040_LP
FC(F)(F)c1ncnc(Cl)c1Br,LQ7055,LP,LQ7055_LP
Fc1cc(Br)cc2cnc(Cl)nc12,LQ7961,LP,LQ7961_LP
Clc1ncnc2[nH]cc(I)c12,LR0005,LP,LR0005_LP
Clc1ncnc2cc(I)sc12,LR0012,LP,LR0012_LP
Clc1ncc2[nH]cc(I)c2n1,LR0017,LP,LR0017_LP
Cn1c(I)cc2c(Cl)ncnc21,LR0283,LP,LR0283_LP
Clc1ncnc2c(Br)c[nH]c12,LR0529,LP,LR0529_LP
Clc1ncnc2c(Br)csc12,LR0532,LP,LR0532_LP
Clc1ncnc2[nH]c(Br)cc12,LR0533,LP,LR0533_LP
Clc1ncnc2cc(Br)sc12,LR0534,LP,LR0534_LP
Clc1ncnc2sc(Br)cc12,LR0544,LP,LR0544_LP
Clc1ncnn2cc(Br)cc12,LR0556,LP,LR0556_LP
Clc1ncnn2ccc(Br)c12,LR0743,LP,LR0743_LP
Clc1ncnc2n[nH]c(Br)c12,PY0042,LP,PY0042_LP
Clc1ncnc2[nH]ncc12,PY0172,LP,PY0172_LP
Clc1ncc2cn[nH]c2n1,PY0196,LP,PY0196_LP
Cc1nc(Cl)c2cn[nH]c2n1,PY0466,LP,PY0466_LP
Clc1ncc2[nH]ncc2n1,PY0749,LP,PY0749_LP
Clc1ncnc2[nH]nc(I)c12,PY1247,LP,PY1247_LP
CCOC(=O)c1cc2c(Cl)ncnn2c1,LP3339,LP,LP3339_LP
Clc1ncc(I)cn1,LP3340,LP,LP3340_LP
CCOC(=O)c1cnn2ccc(Cl)nc12,LP3341,LP,LP3341_LP
Cc1cn(C)c2nc(Cl)ncc12,LP3342,LP,LP3342_LP
CCn1ccc2nc(Cl)ncc21,LP3343,LP,LP3343_LP
Clc1ccn2ncc(I)c2n1,LP3344,LP,LP3344_LP
Clc1ccn2nccc2n1,LP3345,LP,LP3345_LP
Clc1ccn2ncc(Br)c2n1,LP3346,LP,LP3346_LP
CCOC(=O)c1cc(Cl)n2nccc2n1,LP3347,LP,LP3347_LP
Clc1ncncc1I,LP3348,LP,LP3348_LP
Clc1ncnn2cccc12,LP3349,LP,LP3349_LP
Cc1cc(Cl)n2nc(C)cc2n1,LP3350,LP,LP3350_LP
Clc1cc2ncnn2cn1,LP3351,LP,LP3351_LP
Clc1ncnc2ccc(I)cc12,LP3352,LP,LP3352_LP
Cn1ncc2c(Cl)ncnc21,LP3353,LP,LP3353_LP
Cn1cc(Br)c2c(Cl)ncnc21,LP3354,LP,LP3354_LP
Cn1ncc2ncnc(Cl)c21,LP3355,LP,LP3355_LP
Cc1nc2c(Cl)ncnc2[nH]1,LP3356,LP,LP3356_LP
CSc1ncc(C(F)(F)F)c(Cl)n1,LP3357,LP,LP3357_LP
Clc1ccncn1,LP3358,LP,LP3358_LP
Clc1ccnc2cc(Br)nn12,LP3359,LP,LP3359_LP
COC(=O)c1cnn2ccc(Cl)nc12,LP3360,LP,LP3360_LP
N#Cc1cnn2ccc(Cl)nc12,LP3361,LP,LP3361_LP
Clc1cc(-n2cncn2)ncn1,LP3362,LP,LP3362_LP
COc1nc(Cl)nc2[nH]cnc12,LP3363,LP,LP3363_LP
COc1nc(Cl)ncc1C,LP3364,LP,LP3364_LP
CC(C)n1ncc2c(Cl)ncnc21,LP3365,LP,LP3365_LP
CC(C)(C)c1nc(Cl)c2ccccc2n1,LP3366,LP,LP3366_LP
Oc1cccc2cnc(Cl)nc12,LP3367,LP,LP3367_LP
Clc1ncc2cc(Br)cnc2n1,LP3368,LP,LP3368_LP
N#Cc1nc(Cl)c2ccccc2n1,LP3369,LP,LP3369_LP
Clc1nc(C2CC2)nc2ccccc12,LP3370,LP,LP3370_LP
FC(F)(F)COc1ccnc(Cl)n1,LP3371,LP,LP3371_LP
Cn1cnc(Br)n1,LR0383,LR,LR0383_LR
Clc1ccnc2cc(Br)sc12,LR0386,LR,LR0386_LR
Brc1cnn(-c2ccccc2)c1,LR0391,LR,LR0391_LR
Cn1cc(Br)cn1,LR0394,LR,LR0394_LR
Brc1cn[nH]n1,LR0395,LR,LR0395_LR
Cc1nc(Br)cn1C,LR0396,LR,LR0396_LR
Cc1ccc(S(=O)(=O)n2cc(Br)cn2)cc1,LR0397,LR,LR0397_LR
Brc1cnc2cccnn12,LR0488,LR,LR0488_LR
Cc1cscc1Br,LR0489,LR,LR0489_LR
Clc1ccc(Br)s1,LR0493,LR,LR0493_LR
NS(=O)(=O)c1ccc(Br)s1,LR0495,LR,LR0495_LR
